smiles
OC1CSC(O)CS1
Cc1cccc(C)n1
CC(CCC=C(C)C)CC(O)=O
CC(C)C1(O)CCC(=CC1)C
CC(C)=CCC\C(C)=C\CCC(C)=O
CC(=O)OC1CCCCC1
CCCC(=O)OC1CCCCC1
CC(C)CC(=O)OC1CCCCC1
CCC(=O)OC1CCCCC1
SC1CCCC1
CC(C)c1ccc(C)cc1
C/C=C/C(=O)C1=C(C)C=CCC1(C)C
CCCCC/C=C/C=C/C=O
CCCCCCCCCC=O
CCCCCCCCCC(OC)OC
CCCCCCCCCC(O)=O
CCCCCCCCCCO
CCCCCCCC(=O)CC
CCCCCCC\C=C\C=O
CCC\C=C\C=C\CCCO
CCCCCCCC(O)C=C
CCCCCC/C=C/C(C)=O
CCCCCCCCCCOC(C)=O
C[C@H]1CCC[C@H](C1)O
CCCCCCCCCCOC(=O)CC
CC(=O)OCC(CO)OC(C)=O
C1CCC(CC1)SSC2CCCCC2
CCOC(=O)CC(C(=O)OCC)O
CCOC(=O)\C=C/C(=O)OCC
CCOC(=O)CC(=O)OCC
CCc1ncc(C)nc1CC
CCc1nccnc1CC
CCOC(=O)CCCCCCCCC(=O)OCC
CCOC(=O)CCC(=O)OCC
CCOC(=O)C(O)C(O)C(=O)OCC
CC1CCC(CC1=O)C(C)=C
O=C1CCc2ccccc2O1
CC(=O)CCC1=C(C)CCCC1(C)C
CCCCCC1=C(C)CCC1=O
O=C1CCSC1
COc1ccc(cc1OC)C(C)=O
COc1ccccc1OC
COc1cccc(OC)c1
COc1ccc(OC)cc1
COc1cccc(OC)c1O
CC(=O)c1ccc(C)cc1C
CNc1ccccc1C(=O)OC
Cc1ccc(C=O)c(C)c1
Cc1cccc(C)c1[S-]
CC1CC(=O)C(=O)C1C
CC1CC(C)C(=O)C1=O
CSSC
CC(C)CC(=O)CC(C)C
CC(CCC=C(C)C)C=O
CC1OC(=O)C(=C1C)O
COC1=C(C)OC(C)C1=O
CC(C)CCCC(C)CCO
CC(=O)OC(C)(C)Cc1ccccc1
CCCC(=O)OC(C)(C)Cc1ccccc1
Cc1nccnc1C
Cc1cnc(C)cn1
Cc1cncc(C)n1
COC(=O)CCC(=O)OC
Cc1scc(C)n1
Cc1scnc1C
CSSSC
O(c1ccccc1)c2ccccc2
O=C(Cc1ccccc1)Cc2ccccc2
C1CSCCS1
CCCCCCCCC\C=C\C=O
CC1OC(=C(O)C1=O)C
CCCCCCCCCCCC=O
COc1ccc(C=O)cc1OC
CCCCCC1CCCC(=O)O1
CCCCCCCC1CCCC(=O)O1
CCCCCCC1CCC(=O)O1
CCCCCCCCC1CCC(=O)O1
CCc1cnccn1
CC1(C)[C@H]2CC[C@](C)(C2)C1=O
CCOc1ccc(C=O)cc1
CCOc1sccn1
CCOC(C)=O
CCOC(=O)CC(C)=O
CCOC(=O)C=C
CCOC(=O)c1ccccc1N
CCc1ccc(C=O)cc1
CCOC(=O)c1ccccc1
CCOC(=O)\C=C\C
CCC(CC)COC(C)=O
CCCC(=O)OCC
CCC(CC)C(O)=O
CCOC(=O)C1C(C=C(C)C)C1(C)C
CCOC(=O)\C=C\c1ccccc1
CCOC(=O)CCC1CCCCC1
CCCCC\C=C/C=C/C(=O)OCC
CCCCCCCCCC(=O)OCC
CCCCCCC/C=C/C(=O)OCC
O=C1CCCCCCCCCCCC(=O)OCCO1
CCC1(O)C(C)(C)C2CCC1(C)C2
CCOC=O
CCc1occc1
CCOC(=O)CCc1occc1
CCOC(=O)CCSCc1occc1
CCOC(=O)c1occc1
CCc1ccc(O)c(OC)c1
CCCCCCC(=O)OCC
CCCCCC(=O)OCC
CCCCC(CC)CO
CCOC(=O)C\C=C\CC
CCOC(=O)CC(C)O
CCCCC(O)C(=O)OCC
CCCC(O)CC(=O)OCC
CCC1OC(=O)C(=C1C)O
CCC1OC(=C(O)C1=O)C
CCOC(=O)C(C)C
CCOC(=O)CC(C)C
CCOC(=O)C(C)O
CCCCCCCCCCCC(=O)OCC
CCOC(=O)CCC(C)=O
CCC1=C(C(=O)C=CO1)O
CCOC(=O)C(C)S
CCOC(=O)C(C)CC
CCCC(C)C(=O)OCC
CCOC(=O)C1OC1(C)c2ccccc2
CCc1nccnc1C
CCSC
CCc1scc(C)n1
CCOC(=O)CSC
CCOC(=O)CCSC
CCCCCCCCCCCCCC(=O)OCC
CCCCCCCCC(=O)OCC
CCCCCCCC(=O)OCC
CCCCC/C=C/C(=O)OCC
CCCC(=O)CC(=O)OCC
CCCCCCCCCCCCCCCC(=O)OCC
CCc1ccc(O)cc1
CCOC(=O)Cc1ccccc1
CCOC(=O)C1OC1c2ccccc2
CCOC(=O)CCc1ccccc1
CCOC(=O)CC
CCc1cccnc1
CCOC(=O)C(C)=O
CCOC(=O)c1ccccc1O
CCOC(=O)\C=C\C=C\C
CCCCCCCCCCCCCCCCCC(=O)OCC
CCSC(C)=O
CCOC(=O)C(/C)=C/C
CCCCCCCCCCC(=O)OCC
CCCCC(=O)OCC
CCOc1cc(C=O)ccc1O
CCC(=O)C=C
CC12CCC(CC1)C(C)(C)O2
COc1cc(CC=C)ccc1O
COc1cc(CC=C)ccc1OC(C)=O
CC(C)=CCC\C(C)=C\CC\C(C)=C\CO
CC(=O)OC1C(C)(C)[C@@H]2CC[C@@]1(C)C2
OC(=O)\C=C\C(O)=O
O=CSCc1occc1
O=Cc1occc1
CC(=O)OCc1occc1
CCCC(=O)OCc1occc1
SCc1occc1
CC(C)CC(=O)OCc1occc1
CSCc1occc1
CCCCC(=O)OCc1occc1
CCC(=O)OCc1occc1
C(n1cccc1)c2occc2
CCC(=O)SCc1occc1
O=C/C=C/c1occc1
CC(=O)c1occc1
CCC(=O)\C=C/C
O=C1CCCO1
OCc1oc(C=O)cc1
CC(C)=CCC\C(C)=C\CO
CC(=O)OC/C=C(C)/CCC=C(C)C
CCCC(=O)OC/C=C(C)/CCC=C(C)C
CC(C)=CCC\C(C)=C\COC=O
CC(C)CC(=O)OCC\C(C)=C\CC=C(C)C
CC(C)=CCC/C(C)=C/COC(=O)Cc1ccccc1
CCC(=O)OC/C=C(C)/CCC=C(C)C
NCC(O)=O
COc1ccccc1O
COc1ccccc1OC(=O)Cc2ccccc2
CCCCCCC=O
CCCCC(=O)C(C)=O
CCCCCCC(O)=O
CCCCCC(C)O
CCCCC(O)CC
CCCCCC(C)=O
CCCC(=O)CCC
CCCC\C=C\C=O
CC/C=C/CCC=O
CCCCCCCOC(C)=O
CCCCCCCO
CCCCCCCOC(=O)CCC
CCCCCCCOC=O
CCCCCCCOC(=O)C(C)C
CCCCCCCCCCCCCCCCO
C/C=C/C=C/C=O
C/C=C/C=C/CO
CCCCCC=O
CCCC(=O)C(C)=O
CCC(=O)C(=O)CC
SCCCCCCS
CCCCCC(O)=O
CCCC(O)CC
CCCC(=O)CC
CCC/C=C/C=O
CC\C=C/CC=O
CCC\C=C\C([O-])=O
CC/C=C/CC(O)=O
CCCC(O)C=C
CCC\C=C/CO
CCC/C=C/CO
CC\C=C/CCO
CC/C=C/CCO
CCC\C=C/COC(C)=O
CC\C=C/CCOC(C)=O
CC\C=C/CCOC(=O)c1ccccc1
CCC/C=C/COC(=O)CCC
CCCC(=O)OCC\C=C/CC
CC\C=C/CCOC=O
CCCCCC(=O)OCC\C=C/CC
CC\C=C/CCOC(=O)C\C=C/CC
CC\C=C/CCOC(=O)C(C)C
CC\C=C/CCOC(=O)C(C)O
CC\C=C/CCOC(=O)C(C)CC
CC\C=C/CCOC(=O)CC(C)C
CC\C=C/CCOC(=O)Cc1ccccc1
CC/C=C/CCOC(=O)c1ccccc1O
CC/C=C/CCOC(=O)C(/C)=C\C
CCCCCCOC(C)=O
CCCCCCO
CCCCCCOC(=O)c1ccccc1
CCCCCCOC(=O)\C=C/C
CCCCCCOC(=O)CCC
CCCCCC\C(C=O)=C/c1ccccc1
CCCCCCOC=O
CC(C)COC(=O)\C=C\c1ccccc1
CC(C)COC=O
CCCCCC(=O)OCC(C)C
CC(C)COC(=O)C(C)C
COc1nccnc1CC(C)C
CC(C)CC(O)Cc1ccccc1
CC(C)COC(=O)Cc1ccccc1
CCC(=O)OCC(C)C
CC(C)Cc1sccn1
C\C=C(/C)C(=O)OCC(C)C
CC(C)C=O
CC(C)C(O)=O
COc1cc(\C=C\C)ccc1O
COc1cc(/C=C/C)ccc1OC(C)=O
COc1cc(\C=C\C)ccc1OC(=O)Cc2ccccc2
CC(C)CCN
CC1=CC(=O)CC(C)(C)C1
CC(C)OC(C)=O
CC(C)O
CC(C)c1ccc(CO)cc1
CCCC(=O)OC(C)C
CC(C)OC(=O)/C=C/C1=CC=CC=C1
CC(C)SSC(C)C
CCC(C)C(=O)OC(C)C
CC(C)C\C=C(C=O)/C(C)C
CC(C)c1scc(C)n1
CCCCCCCCCCCCCC(=O)OC(C)C
CC(C)c1ccccc1O
CC(C)OC(=O)Cc1ccccc1
CC(C)OC(=O)C=C(C)C
CC1CCC(C(O)C1)C(C)=C
CC(C)CC=O
CC(C)CC(O)=O
CC(O)C(O)=O
CCCCCCCCCCCC(O)=O
CCCCCCCCCCCCOC(C)=O
CCCCCCCCCCCCO
CC(=O)CCC(O)=O
CC(C)=CCCC(C)(O)C=C
CC(C)=CCCC(C)(OC(C)=O)C=C
CC(C)=CCCC(C)(OC(=O)c1ccccc1)C=C
CCCC(=O)OC(C)(CCC=C(C)C)C=C
CC(C)=CCCC(C)(OC=O)C=C
CC(C)CC(=O)OC(C=C)C(C)CC=C(C)C
CCC(=O)OC(C)(CCC=C(C)C)C=C
CC\C=C/CC1=C(C)CCC1=O
COc1ccc(CC(C)=O)cc1
Cn1cccc1
CCC(C)c1nccnc1OC
CCCC(C)C(O)=O
CC1OCCC1=O
CC(C)CCC(O)=O
CC(C)=CC(C)=O
CC(=O)OCCc1scnc1C
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
CC(C)[C@@H]1CC[C@@H](C)CC1=O
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O
CC(C)=CCC\C(C)=C/CO
CSC
CC1=C(O)C(=O)C=CO1
CC(C)C(=O)OC1=C(C)OC=CC1=O
CC1CCC2=C(C)C(=O)OC2C1
CCC(C)C(=O)OC1CC(C)CCC1C(C)C
CC(O)C(C)S
CC(S)C(C)=O
CC1(C)C2CCC(C)(S)C1C2
COc1ccccc1/C=C/C=O
COc1ccc(\C=C\C=O)cc1
COc1cc(C)ccc1O
COc1nccnc1C
COc1ccccc1OC(C)=O
COc1ccc(CCC(C)=O)cc1
COc1cnccn1
COc1cc(C=C)ccc1O
COC(C)=O
CC(=O)c1ccc(C)cc1
COC(=O)c1ccc(OC)cc1
COc1ccccc1C
COc1ccc(C)cc1
COC(=O)c1ccccc1N
COC(=O)c1ccccc1
CC(OC(C)=O)c1ccccc1
CC(C)(O)C=C
CC(C)=CCO
CCC(C)COC(C)=O
CCC(C)COC(=O)CC(C)C
CCC(C)C(=O)OCCC(C)C
CCC(C)COC(=O)C(C)CC
COC(=O)Cc1ccc(cc1)C(C)(C)C
CCC(C)C=O
CCCC(=O)OC
CCC(C)C(O)=O
COC(=O)\C=C\c1ccccc1
Cc1ccc2OC(=O)C=Cc2c1
COC(=O)C1CCCCC1
CC1CCCC(=O)C1
CC1=CC(=O)CCC1
CC1CCC(=O)C1=O
CCCCCCCCCC(=O)OC
C[C@@H]1CCC2=C1N=CC[NH2+]2
CCCCCC1C(CCC1=O)CC(=O)OC
Cc1occc1S
Cc1oc(C=O)cc1
CSSCc1occc1
COC(=O)c1occc1
CCC(C=O)c1oc(C)cc1
CCCCCCC(=O)OC
CCCCC[C@@H](C)C([O-])=O
CC(C)=CCCC(C)=O
CCC(C)C(=O)\C=C\C
CC/C=C/CC(=O)OC
COC(=O)C(C)C
COc1ccc(\C=C\C)cc1OC
CC(C)c1ccc(cc1)C(C)CC=O
COC(=O)CC(C)C
CC/C=C/CC1C(CCC1=O)CC(=O)OC
CCCCCCCCCCCC(=O)OC
COC(=O)c1ccccc1OC
COc1cc(C)ccc1C(C)C
CCC(C)C(=O)OC
CC(Cc1ccc2OCOc2c1)C=O
CSSc1ccoc1C
CCCC(C)C(=O)OC
COC(=O)CCSC
COC(=O)CCC(C)C
CCCCCCCCCCCCCC(=O)OC
Cc1cccc2ccccc12
CC(=O)c1ccc2ccccc2c1
COC(=O)c1cccnc1
CCCCCCCCC(=O)OC
CCCCC[C@@H](C)CCC([O-])=O
CCCCCC\C=C/C(=O)OC
CCCCC\C=C\CC(=O)OC
CCCCCCC#CC(=O)OC
CCCCCCCC(=O)OC
CCCC[C@@H](C)CCC([O-])=O
CCCCC/C=C/C(=O)OC
CCCCCC#CC(=O)OC
CCOCc1cnccn1
CCCC(C)C=O
CCC(C)CC(O)=O
CCC(C)CCO
CCC(C)(O)CC
CC(C)CC(C)=O
CC\C=C(/C)C=O
CC\C=C(/C)C(O)=O
C[C@@H](CC=C)C([O-])=O
COC(=O)Cc1ccccc1
CC(C)CC(=O)Cc1ccccc1
CC(C)\C=C(C=O)/c1ccccc1
CCC(=O)OC
CCCSSC
CCC(C)c1sccn1
Cc1cnccn1
CC(=O)c1[nH]ccc1
Cc1cccc2nccnc12
COC(=O)c1ccccc1O
CCCCCCCCCCCCCCCCCC(=O)OC
C[S](C)=O
CC1OCCC1S
CC1SCCC1=O
Cc1cscn1
Cc1ncsc1CCO
CC1=NCCS1
CSC(C)CC=O
CSCCC(C)=O
CCCC(=O)SC
CSC(=O)c1occc1
CCCC(CCO)SC
CSC(C)(C)CC(C)=O
CSc1nccnc1C
Cc1sc(C=O)cc1
CSCCCO
CSCCC=O
CSCCCN=C=S
CCCCC(=O)OC
Cc1ncsc1C=C
CC(C)=CCCC(=C)C=C
CCCCCCCCCCCCCC(O)=O
CC1(C)[C@H]2CC=C(CO)[C@@H]1C2
CC(=O)OCC1=CCC2CC1C2(C)C
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc2O)cc1O
CC(C)=CCC\C(C)=C\CCC(C)(O)C=C
CCOc1ccc2ccccc2c1
COc1ccc2ccccc2c1
CC(=O)OC\C=C(C)/CCC=C(C)C
CC(C)C(=O)OC\C=C(C)/CCC=C(C)C
CC(C)CC(=O)OC\C=C(C)\CCC=C(C)C
CCCC\C=C\C=C\C=O
CC\C=C/CC\C=C\C=O
CC/C=C/CC\C=C\C=O
CC/C=C/CC\C=C\CO
CCCCC1CCCC(=O)O1
CCCCCCCCC=O
SCCCCCCCCCS
CCCCCCCCC(O)=O
CCCCC[C@H]1CCC(=O)O1
CCCCCCCC(C)O
CCCCCCCC(C)=O
CCCCCCC(=O)CC
CCCCCC\C=C\C=O
CC\C=C/CCCCC=O
CCCCCC\C=C/CO
CCCCCC/C=C/CO
CC\C=C/CCCCCO
CCCCCCCCCOC(C)=O
CCCCCCCCCO
Cc1ccc(cc1)c2ccccc2
CC(O)c1ccccc1
CC1CCC(C(=O)C1)C(C)(C)S
CC\C=C/CC\C=C\COC(C)=O
C\C=C(/C)C=O
C\C=C(/C)C(O)=O
CCC(=O)C(O)=O
CCCC(C)O
CC(CO)c1ccccc1
OC(=O)CCc1ccccc1
CC1=CC(=O)CC(C)(C)C1=O
CCC\C=C\C=C\C=O
CCCCCCCC=O
SCCCCCCCCS
CCCCCCCC(O)=O
CCCCCCCCO
CCCCCCC(C)O
CCCCCCC(C)=O
CCCCCC(=O)CC
CCCCC\C=C\C=O
CCCCCC(O)C=C
CCCCC\C=C\CO
CC\C=C/CCCCO
CCCCCC(C=C)OC(=O)C
CCCCCC(OC(=O)CCC)C=C
CCCCCCCCOC(C)=O
CCCCCCCCOC(=O)CCC
CCCCCCCCOC=O
CCCCCCCCOC(=O)C(C)C
CCCCCCCCOC(=O)CC(C)C
CCCCCCCCOC(=O)CCCCCCC
CCCCCCCCOC(=O)CC
CCCCCCCC/C=C/CCCCCCCC(O)=O
CCCC(C)=O
CC/C=C/C=O
OC(=O)CCC=C
CCC(O)C=C
C\C=C/C(C)=O
CCCC(C)OC(=O)CCC
CCCCCc1occc1
CCCCCc1ccccn1
CC(=C)C1CCC(=CC1)C=O
CC(=C)[C@H]1CCC(=CC1)CO
CC(C)[C@H]1CC=C(C)C=C1
CC(=O)OCCc1ccccc1
OCCc1ccccc1
Nc1ccccc1C(=O)OCCc2ccccc2
O=C(OCCc1ccccc1)c2ccccc2
CCCC(=O)OCCc1ccccc1
O=C(OCCc1ccccc1)/C=C/c2ccccc2
O=COCCc1ccccc1
O=C(OCCc1ccccc1)c2occc2
CCCCCC(=O)OCCc1ccccc1
CC(C)C(=O)OCCc1ccccc1
CCCCCCCC(=O)OCCc1ccccc1
O=C(Cc1ccccc1)OCCc2ccccc2
CCC(=O)OCCc1ccccc1
Oc1ccccc1C(=O)OCCc2ccccc2
C\C=C(/C)C(=O)OCCc1ccccc1
CC(C)C(=O)OCCOc1ccccc1
O=CCc1ccccc1
COC(Cc1ccccc1)OC
OC(=O)Cc1ccccc1
NC(Cc1ccccc1)C(O)=O
C\C=C(C=O)/c1ccccc1
S(Sc1ccccc1)c2ccccc2
OCCCCCc1ccccc1
CC(=O)C(=O)c1ccccc1
CCC(O)c1ccccc1
OCCCc1ccccc1
CC(C=O)c1ccccc1
COC(OC)C(C)c1ccccc1
CC(=O)OCCCc1ccccc1
CC(C)C(=O)OC[C@@H](C)c1ccccc1
CC(C)C(=O)OCCCc1ccccc1
CC(C)CC(=O)OCCCC1=CC=CC=C1
CCC(=O)OCCCc1ccccc1
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC/C(C)=C/CO
CC1=CC[C@H]2C[C@@H]1C2(C)C
CC1(C)[C@H]2CCC(=C)[C@@H]1C2
C1CCNCC1
O=C(/C=C/C=C/c1ccc2OCOc2c1)N3CCCCC3
O=Cc1ccc2OCOc2c1
CC(=O)OCc1ccc2OCOc2c1
CC(C)C(=O)OCC1=CC2=C(C=C1)OCO2
SCCCS
CC(C)S
CCCO
CCC=O
CCC(=O)c1ccccc1
CCCOC(C)=O
CCCc1ccc(OC)cc1
CCCSSCCC
CCCOC=O
CCCCCC(=O)OCCC
CC/C=C/1OC(=O)c2ccccc12
CCCOC(=O)C(C)C
CCCS
CCCc1ccc(O)cc1
CCCOC(=O)CC
C[C@@H]1CCC(=C(C)C)C(=O)C1
SCCc1cnccn1
c1ccncc1
[nH]1cccc1
CC(=O)C=O
CC(=O)C(O)=O
CCCCC1CCC(=O)O1
O=C1CCCCCCCCCCCCCCO1
C=CCCCCCCCCC=O
C(SCc1occc1)c2occc2
Cc1ccc(C)c(O)c1
Cc1cccc(C)c1O
CC(CCO)CCC=C(C)C
CC(CCCC(C)=C)CCOC(C)=O
CC1=C(C=O)C(C)(C)CC=C1
Oc1ccccc1C=O
Cc1c[nH]c2ccccc12
OC(=O)CCC(O)=O
COc1cc(C=O)cc(OC)c1O
CC(C)C1=CC=C(C)CC1
CC(C)C1=CCC(=CC1)C
CC1=CC[C@H](CC1)C(C)(C)O
CC(C)=C1CCC(=CC1)C
CC(=O)OC(C)(C)C1CCC(=CC1)C
CCCC(=O)OC(C)(C)C1CCC(=CC1)C
CC1=CCC(CC1)C(C)(C)OC=O
CCC(=O)OC(C)(C)C1CCC(=CC1)C
CCCCCCCCCC1CCCC(=O)O1
C[C@@H]1CCc2c(C)coc2C1
CC(=O)OCC1CCCO1
OCC1CCCO1
CCCC(=O)OCC1CCCO1
CC1CCOC(C1)C=C(C)C
C1CCc2nccnc2C1
Cc1nc(C)c(C)nc1C
CC1CCC2(O1)C(=CCCC2(C)C)C
s1ccnc1
S(Sc1sccc1)c2sccc2
Sc1sccc1
CC(C)c1ccc(C)cc1O
Cc1ccc(C=O)cc1
CC(=O)Oc1ccc(C)cc1
Cc1ccc(OC(=O)Cc2ccccc2)cc1
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC
CCCCCCCCCCCC(C)=O
CCCCCCCCCC\C=C\C=O
CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC
CN(C)C
Cc1ccc(cc1)C(C)(C)O
CC1=C(CC=O)C(C)(C)CCC1
CC(CC=O)CC(C)(C)C
CC(CCO)CC(C)(C)C
Cc1cnc(C)c(C)n1
Cc1sc(C)c(C)n1
CC1(C)SC(C)(C)SC(C)(C)S1
CCCCCC/C=C/C=C/C=O
CCCCCCCCCCC=O
CCCCCCCCCCC(O)=O
CCCCCCCCCC(C)=O
CCCCC/C=C/C=C/C=C
CCCCCCCC\C=C\C=O
CCCCCCCCCCCO
OC(=O)CCCCCCCCC=C
CCCCC=O
CC1CCC(=O)O1
COc1cc(ccc1O)C(O)=O
COc1cc(C=O)ccc1O
COc1cc(C=O)ccc1OC(C)=O
CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C
CC1CC(OC(C)=O)C=C(C)C2CC(CC12)=C(C)C
CCCCC1OC(=O)CC1C
CCCCCCC1CCCC(=O)O1
CCCCCCC[C@H]1CCC(=O)O1
Cc1ccccc1S
CCc1ccccc1
COC(=O)\C=C\c1ccccc1
CCCc1ccccc1
CCCCc1ccccc1
CCCCC(=O)CC
Cc1ccc(C)cc1
CC(C)=CC=O
Cc1cccc(C)c1
COC(=O)CC(=O)OC
Cc1cc(C)cc(C)c1
CC1CCCCC1
Cc1ccccc1
O=C1CCCCC1
CCCCC(O)=O
CC(C)CCC(C)=O
CC(=O)CCC(C)=O
CCCCCC
CCCCCN
C1CCCCC1
CCCSCCC
CCCCCCCC
CCCCCCC=C
C\1C\C=C/CC\C=C1
CCCCCCCCC
CCCCOCCOC(C)=O
CCCCCCCCCCC
CC(=O)Oc1ccccc1
Oc1ccc(C=O)cc1
CCCCCCCCCC
OCCCCCCCCC=C
COc1ccccc1C=O
CC\C=C\C(O)=O
CCCCCCC
CCCNCCC
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC/C(C)=C/CO
CC(=O)OC/C=C(C)/CCC=C(C)C
CC(=O)C1CCCC1=O
CC(C)=CCC(CO)C(C)=C
O=CC1CCCCC1
CCOC(=O)CCCCCCC(=O)OCC
Cc1oc(C)c(C)n1
CCC(C)C\C(CC)=N\O
CCC(=O)C(C)CC=C(C)C
CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(C)=O
C1CCCCCC1
C1CCCCCCC1
COC1(C)CCCCCCCCCCC1
CC(=O)C(C)=O
CC1(C)CCCC2(C)C3CCC(C13)C2=C
CCCC(O)C(=O)CCC
CC(C)=CCC\C(C)=C\C\C=C(/C)C=C
CC(O)C(C)=O
Cc1cccc(C)c1C
Cc1ccccc1C=O
CC(=C)C1CCC(=CC1)CO
CC(C)CC(C)(C)C
O=C1CCCCO1
CCCCCCCCCCCCCCCC
CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C
CCCC(O)CCC
COc1cccc(C=O)c1
CCCCC(C)=O
CC(=O)COC(C)=O
CC(=C)[C@@H]1CCC(=CC1)C
CCC(C)C(O)=O
CCCCCCCCCCC(C)=O
Cc1cccc(C=O)c1
COC(=O)CCC(C)=O
CCCCCCC(O)CC
CCCCCOC(=O)CC
CC(C)CCCO
CCCCC(C)O
CCCCCCC#C
CCCCCCCCCCCCCC
CCCCCCCCCCCCCCC
CCC(=O)OC(C)C
OC=O
CC(O)=O
CC1CCC2(C)C(=CCCC2(C)C1OC=O)C
CC1=CC(=CC(=O)O1)C
CCOC(=O)[C@H](C)O
CCCCCCCCC(C)=O
IC(I)I
CC(C)(C)O
CC(=O)C(C)(C)C
CC(C)(O)C(C)(C)O
CC(C)=CCC\C(C)=C\CC\C(C)=C\CCC(C)=O
CCC(C)O
CCC(O)=O
CC(=O)c1c(C)c(c(c(c1C)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O
OCCCCC=C
CC(=O)C1CCCCC1
C#CCCCCC#C
